pricingID;name;regionCategory;date;price;timestamp;createdAt;updatedAt;grouping;providerID
476;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-10-10 02:00:00+02;0.0350;2023-11-03 10:40:07.343+01;2023-11-03 10:40:07.343+01;2023-11-03 10:40:07.343+01;CO1;ALB
477;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-10 02:00:00+02;0.0250;2023-11-03 10:40:08.217+01;2023-11-03 10:40:08.217+01;2023-11-03 10:40:08.217+01;CO1;ALB
478;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-10 02:00:00+02;0.0250;2023-11-03 10:40:08.383+01;2023-11-03 10:40:08.383+01;2023-11-03 10:40:08.383+01;CO1;ALB
479;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-10 02:00:00+02;0.0310;2023-11-03 10:40:09.2+01;2023-11-03 10:40:09.2+01;2023-11-03 10:40:09.2+01;CO1;ALB
480;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-10 02:00:00+02;0.0460;2023-11-03 10:42:18.247+01;2023-11-03 10:42:18.247+01;2023-11-03 10:42:18.247+01;CO1;ALB
481;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-11 02:00:00+02;0.0555;2023-10-30 19:55:09.655+01;2023-10-30 19:55:09.655+01;2023-10-30 19:55:09.655+01;GP1;AWS
482;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-11 02:00:00+02;0.0984;2023-10-30 19:55:09.908+01;2023-10-30 19:55:09.908+01;2023-10-30 19:55:09.908+01;CO1;AWS
483;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-11 02:00:00+02;0.0309;2023-10-30 19:55:10.672+01;2023-10-30 19:55:10.672+01;2023-10-30 19:55:10.672+01;GP1;AWS
484;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-11 02:00:00+02;0.0797;2023-10-30 19:55:10.86+01;2023-10-30 19:55:10.86+01;2023-10-30 19:55:10.86+01;CO1;AWS
485;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-11 02:00:00+02;0.1116;2023-10-30 19:55:11.435+01;2023-10-30 19:55:11.435+01;2023-10-30 19:55:11.435+01;CO1;AWS
486;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-11 02:00:00+02;0.1062;2023-10-30 19:55:11.552+01;2023-10-30 19:55:11.552+01;2023-10-30 19:55:11.552+01;GP1;AWS
487;t4g.xlarge-general-purpose;AWS-us-west-2;2023-10-11 02:00:00+02;0.0818;2023-10-30 19:55:12.028+01;2023-10-30 19:55:12.028+01;2023-10-30 19:55:12.028+01;GP1;AWS
488;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-10-11 02:00:00+02;0.0838;2023-10-30 19:55:12.035+01;2023-10-30 19:55:12.035+01;2023-10-30 19:55:12.035+01;CO1;AWS
489;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-11 02:00:00+02;0.0491;2023-10-31 17:36:17.725+01;2023-10-31 17:36:17.725+01;2023-10-31 17:36:17.725+01;GP1;AWS
490;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-11 02:00:00+02;0.0852;2023-10-31 17:36:18.37+01;2023-10-31 17:36:18.37+01;2023-10-31 17:36:18.37+01;CO1;AWS
491;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-10-11 02:00:00+02;0.0400;2023-11-01 17:36:35.927+01;2023-11-01 17:36:35.927+01;2023-11-01 17:36:35.927+01;GP1;ALB
492;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-10-11 02:00:00+02;0.0250;2023-11-01 17:36:36.64+01;2023-11-01 17:36:36.64+01;2023-11-01 17:36:36.64+01;GP1;ALB
493;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-11 02:00:00+02;0.0370;2023-11-01 17:36:36.645+01;2023-11-01 17:36:36.645+01;2023-11-01 17:36:36.645+01;GP1;ALB
494;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-10-11 02:00:00+02;0.0390;2023-11-02 16:41:11.153+01;2023-11-02 16:41:11.154+01;2023-11-02 16:41:11.154+01;GP1;ALB
495;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-10-11 02:00:00+02;0.0350;2023-11-03 10:40:07.346+01;2023-11-03 10:40:07.346+01;2023-11-03 10:40:07.346+01;CO1;ALB
496;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-11 02:00:00+02;0.0250;2023-11-03 10:40:08.221+01;2023-11-03 10:40:08.221+01;2023-11-03 10:40:08.221+01;CO1;ALB
497;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-11 02:00:00+02;0.0250;2023-11-03 10:40:08.385+01;2023-11-03 10:40:08.385+01;2023-11-03 10:40:08.385+01;CO1;ALB
498;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-11 02:00:00+02;0.0310;2023-11-03 10:40:09.203+01;2023-11-03 10:40:09.203+01;2023-11-03 10:40:09.203+01;CO1;ALB
499;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-11 02:00:00+02;0.0460;2023-11-03 10:42:18.249+01;2023-11-03 10:42:18.249+01;2023-11-03 10:42:18.249+01;CO1;ALB
500;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-12 02:00:00+02;0.0555;2023-10-30 19:55:09.654+01;2023-10-30 19:55:09.654+01;2023-10-30 19:55:09.654+01;GP1;AWS
501;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-12 02:00:00+02;0.0997;2023-10-30 19:55:09.907+01;2023-10-30 19:55:09.907+01;2023-10-30 19:55:09.907+01;CO1;AWS
502;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-12 02:00:00+02;0.0308;2023-10-30 19:55:10.672+01;2023-10-30 19:55:10.672+01;2023-10-30 19:55:10.672+01;GP1;AWS
503;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-12 02:00:00+02;0.0795;2023-10-30 19:55:10.859+01;2023-10-30 19:55:10.859+01;2023-10-30 19:55:10.859+01;CO1;AWS
504;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-12 02:00:00+02;0.1054;2023-10-30 19:55:11.434+01;2023-10-30 19:55:11.434+01;2023-10-30 19:55:11.434+01;CO1;AWS
505;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-12 02:00:00+02;0.1007;2023-10-30 19:55:11.551+01;2023-10-30 19:55:11.551+01;2023-10-30 19:55:11.551+01;GP1;AWS
506;t4g.xlarge-general-purpose;AWS-us-west-2;2023-10-12 02:00:00+02;0.0736;2023-10-30 19:55:12.027+01;2023-10-30 19:55:12.027+01;2023-10-30 19:55:12.027+01;GP1;AWS
507;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-10-12 02:00:00+02;0.0810;2023-10-30 19:55:12.034+01;2023-10-30 19:55:12.034+01;2023-10-30 19:55:12.034+01;CO1;AWS
508;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-12 02:00:00+02;0.0497;2023-10-31 17:36:17.724+01;2023-10-31 17:36:17.724+01;2023-10-31 17:36:17.724+01;GP1;AWS
509;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-12 02:00:00+02;0.0854;2023-10-31 17:36:18.368+01;2023-10-31 17:36:18.369+01;2023-10-31 17:36:18.369+01;CO1;AWS
510;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-10-12 02:00:00+02;0.0400;2023-11-01 17:36:35.928+01;2023-11-01 17:36:35.928+01;2023-11-01 17:36:35.928+01;GP1;ALB
511;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-10-12 02:00:00+02;0.0250;2023-11-01 17:36:36.641+01;2023-11-01 17:36:36.641+01;2023-11-01 17:36:36.641+01;GP1;ALB
512;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-12 02:00:00+02;0.0370;2023-11-01 17:36:36.646+01;2023-11-01 17:36:36.646+01;2023-11-01 17:36:36.646+01;GP1;ALB
513;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-10-12 02:00:00+02;0.0390;2023-11-02 16:41:11.157+01;2023-11-02 16:41:11.157+01;2023-11-02 16:41:11.157+01;GP1;ALB
514;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-10-12 02:00:00+02;0.0350;2023-11-03 10:40:07.35+01;2023-11-03 10:40:07.35+01;2023-11-03 10:40:07.35+01;CO1;ALB
515;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-12 02:00:00+02;0.0250;2023-11-03 10:40:08.223+01;2023-11-03 10:40:08.224+01;2023-11-03 10:40:08.224+01;CO1;ALB
516;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-12 02:00:00+02;0.0250;2023-11-03 10:40:08.386+01;2023-11-03 10:40:08.386+01;2023-11-03 10:40:08.386+01;CO1;ALB
517;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-12 02:00:00+02;0.0310;2023-11-03 10:40:09.205+01;2023-11-03 10:40:09.205+01;2023-11-03 10:40:09.205+01;CO1;ALB
518;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-12 02:00:00+02;0.0460;2023-11-03 10:42:18.25+01;2023-11-03 10:42:18.25+01;2023-11-03 10:42:18.25+01;CO1;ALB
519;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-13 02:00:00+02;0.0552;2023-10-30 19:55:09.653+01;2023-10-30 19:55:09.653+01;2023-10-30 19:55:09.653+01;GP1;AWS
520;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-13 02:00:00+02;0.0992;2023-10-30 19:55:09.905+01;2023-10-30 19:55:09.905+01;2023-10-30 19:55:09.905+01;CO1;AWS
521;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-13 02:00:00+02;0.0298;2023-10-30 19:55:10.671+01;2023-10-30 19:55:10.671+01;2023-10-30 19:55:10.671+01;GP1;AWS
522;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-13 02:00:00+02;0.0794;2023-10-30 19:55:10.858+01;2023-10-30 19:55:10.858+01;2023-10-30 19:55:10.858+01;CO1;AWS
523;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-13 02:00:00+02;0.1059;2023-10-30 19:55:11.433+01;2023-10-30 19:55:11.433+01;2023-10-30 19:55:11.433+01;CO1;AWS
524;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-13 02:00:00+02;0.0993;2023-10-30 19:55:11.55+01;2023-10-30 19:55:11.55+01;2023-10-30 19:55:11.55+01;GP1;AWS
525;t4g.xlarge-general-purpose;AWS-us-west-2;2023-10-13 02:00:00+02;0.0729;2023-10-30 19:55:12.026+01;2023-10-30 19:55:12.026+01;2023-10-30 19:55:12.026+01;GP1;AWS
526;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-10-13 02:00:00+02;0.0770;2023-10-30 19:55:12.032+01;2023-10-30 19:55:12.032+01;2023-10-30 19:55:12.032+01;CO1;AWS
527;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-13 02:00:00+02;0.0499;2023-10-31 17:36:17.722+01;2023-10-31 17:36:17.722+01;2023-10-31 17:36:17.722+01;GP1;AWS
528;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-13 02:00:00+02;0.0832;2023-10-31 17:36:18.367+01;2023-10-31 17:36:18.367+01;2023-10-31 17:36:18.367+01;CO1;AWS
529;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-10-13 02:00:00+02;0.0400;2023-11-01 17:36:35.929+01;2023-11-01 17:36:35.929+01;2023-11-01 17:36:35.929+01;GP1;ALB
530;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-10-13 02:00:00+02;0.0250;2023-11-01 17:36:36.642+01;2023-11-01 17:36:36.642+01;2023-11-01 17:36:36.642+01;GP1;ALB
531;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-13 02:00:00+02;0.0370;2023-11-01 17:36:36.647+01;2023-11-01 17:36:36.647+01;2023-11-01 17:36:36.647+01;GP1;ALB
532;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-10-13 02:00:00+02;0.0390;2023-11-02 16:41:11.16+01;2023-11-02 16:41:11.16+01;2023-11-02 16:41:11.16+01;GP1;ALB
533;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-13 02:00:00+02;0.0250;2023-11-03 10:40:08.225+01;2023-11-03 10:40:08.226+01;2023-11-03 10:40:08.226+01;CO1;ALB
534;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-13 02:00:00+02;0.0250;2023-11-03 10:40:08.388+01;2023-11-03 10:40:08.388+01;2023-11-03 10:40:08.388+01;CO1;ALB
535;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-13 02:00:00+02;0.0310;2023-11-03 10:40:09.206+01;2023-11-03 10:40:09.206+01;2023-11-03 10:40:09.206+01;CO1;ALB
536;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-13 02:00:00+02;0.0460;2023-11-03 10:42:18.251+01;2023-11-03 10:42:18.251+01;2023-11-03 10:42:18.251+01;CO1;ALB
537;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-14 02:00:00+02;0.0552;2023-10-30 19:55:09.652+01;2023-10-30 19:55:09.652+01;2023-10-30 19:55:09.652+01;GP1;AWS
538;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-14 02:00:00+02;0.0992;2023-10-30 19:55:09.905+01;2023-10-30 19:55:09.905+01;2023-10-30 19:55:09.905+01;CO1;AWS
539;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-14 02:00:00+02;0.0303;2023-10-30 19:55:10.67+01;2023-10-30 19:55:10.67+01;2023-10-30 19:55:10.67+01;GP1;AWS
540;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-14 02:00:00+02;0.0791;2023-10-30 19:55:10.857+01;2023-10-30 19:55:10.857+01;2023-10-30 19:55:10.857+01;CO1;AWS
541;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-14 02:00:00+02;0.1053;2023-10-30 19:55:11.431+01;2023-10-30 19:55:11.431+01;2023-10-30 19:55:11.431+01;CO1;AWS
542;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-14 02:00:00+02;0.0975;2023-10-30 19:55:11.548+01;2023-10-30 19:55:11.548+01;2023-10-30 19:55:11.548+01;GP1;AWS
543;t4g.xlarge-general-purpose;AWS-us-west-2;2023-10-14 02:00:00+02;0.0698;2023-10-30 19:55:12.024+01;2023-10-30 19:55:12.024+01;2023-10-30 19:55:12.024+01;GP1;AWS
544;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-10-14 02:00:00+02;0.0724;2023-10-30 19:55:12.032+01;2023-10-30 19:55:12.032+01;2023-10-30 19:55:12.032+01;CO1;AWS
545;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-14 02:00:00+02;0.0504;2023-10-31 17:36:17.72+01;2023-10-31 17:36:17.72+01;2023-10-31 17:36:17.72+01;GP1;AWS
546;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-14 02:00:00+02;0.0831;2023-10-31 17:36:18.366+01;2023-10-31 17:36:18.366+01;2023-10-31 17:36:18.366+01;CO1;AWS
547;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-10-14 02:00:00+02;0.0433;2023-11-01 17:36:35.931+01;2023-11-01 17:36:35.931+01;2023-11-01 17:36:35.931+01;GP1;ALB
548;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-10-14 02:00:00+02;0.0250;2023-11-01 17:36:36.644+01;2023-11-01 17:36:36.644+01;2023-11-01 17:36:36.644+01;GP1;ALB
549;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-14 02:00:00+02;0.0370;2023-11-01 17:36:36.648+01;2023-11-01 17:36:36.649+01;2023-11-01 17:36:36.649+01;GP1;ALB
550;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-10-14 02:00:00+02;0.0390;2023-11-02 16:41:11.162+01;2023-11-02 16:41:11.162+01;2023-11-02 16:41:11.162+01;GP1;ALB
551;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-10-14 02:00:00+02;0.0350;2023-11-03 10:40:07.354+01;2023-11-03 10:40:07.354+01;2023-11-03 10:40:07.354+01;CO1;ALB
552;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-14 02:00:00+02;0.0250;2023-11-03 10:40:08.227+01;2023-11-03 10:40:08.227+01;2023-11-03 10:40:08.227+01;CO1;ALB
553;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-14 02:00:00+02;0.0250;2023-11-03 10:40:08.39+01;2023-11-03 10:40:08.39+01;2023-11-03 10:40:08.39+01;CO1;ALB
554;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-14 02:00:00+02;0.0310;2023-11-03 10:40:09.207+01;2023-11-03 10:40:09.207+01;2023-11-03 10:40:09.207+01;CO1;ALB
555;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-14 02:00:00+02;0.0460;2023-11-03 10:42:18.253+01;2023-11-03 10:42:18.253+01;2023-11-03 10:42:18.253+01;CO1;ALB
556;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-15 02:00:00+02;0.0556;2023-10-30 19:55:09.651+01;2023-10-30 19:55:09.651+01;2023-10-30 19:55:09.651+01;GP1;AWS
557;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-15 02:00:00+02;0.0980;2023-10-30 19:55:09.904+01;2023-10-30 19:55:09.904+01;2023-10-30 19:55:09.904+01;CO1;AWS
558;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-15 02:00:00+02;0.0303;2023-10-30 19:55:10.669+01;2023-10-30 19:55:10.669+01;2023-10-30 19:55:10.669+01;GP1;AWS
559;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-15 02:00:00+02;0.0792;2023-10-30 19:55:10.856+01;2023-10-30 19:55:10.856+01;2023-10-30 19:55:10.856+01;CO1;AWS
560;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-15 02:00:00+02;0.1035;2023-10-30 19:55:11.43+01;2023-10-30 19:55:11.43+01;2023-10-30 19:55:11.43+01;CO1;AWS
561;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-15 02:00:00+02;0.0943;2023-10-30 19:55:11.546+01;2023-10-30 19:55:11.546+01;2023-10-30 19:55:11.546+01;GP1;AWS
562;t4g.xlarge-general-purpose;AWS-us-west-2;2023-10-15 02:00:00+02;0.0681;2023-10-30 19:55:12.023+01;2023-10-30 19:55:12.023+01;2023-10-30 19:55:12.023+01;GP1;AWS
563;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-10-15 02:00:00+02;0.0727;2023-10-30 19:55:12.031+01;2023-10-30 19:55:12.031+01;2023-10-30 19:55:12.031+01;CO1;AWS
564;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-15 02:00:00+02;0.0505;2023-10-31 17:36:17.718+01;2023-10-31 17:36:17.718+01;2023-10-31 17:36:17.718+01;GP1;AWS
565;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-15 02:00:00+02;0.0818;2023-10-31 17:36:18.365+01;2023-10-31 17:36:18.365+01;2023-10-31 17:36:18.365+01;CO1;AWS
566;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-10-15 02:00:00+02;0.0460;2023-11-01 17:36:35.932+01;2023-11-01 17:36:35.932+01;2023-11-01 17:36:35.932+01;GP1;ALB
567;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-10-15 02:00:00+02;0.0250;2023-11-01 17:36:36.646+01;2023-11-01 17:36:36.646+01;2023-11-01 17:36:36.646+01;GP1;ALB
568;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-15 02:00:00+02;0.0370;2023-11-01 17:36:36.65+01;2023-11-01 17:36:36.65+01;2023-11-01 17:36:36.65+01;GP1;ALB
569;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-10-15 02:00:00+02;0.0390;2023-11-02 16:41:11.163+01;2023-11-02 16:41:11.163+01;2023-11-02 16:41:11.163+01;GP1;ALB
570;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-10-15 02:00:00+02;0.0350;2023-11-03 10:40:07.356+01;2023-11-03 10:40:07.356+01;2023-11-03 10:40:07.356+01;CO1;ALB
571;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-15 02:00:00+02;0.0250;2023-11-03 10:40:08.228+01;2023-11-03 10:40:08.228+01;2023-11-03 10:40:08.228+01;CO1;ALB
572;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-15 02:00:00+02;0.0250;2023-11-03 10:40:08.391+01;2023-11-03 10:40:08.391+01;2023-11-03 10:40:08.391+01;CO1;ALB
573;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-15 02:00:00+02;0.0310;2023-11-03 10:40:09.208+01;2023-11-03 10:40:09.209+01;2023-11-03 10:40:09.209+01;CO1;ALB
574;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-15 02:00:00+02;0.0460;2023-11-03 10:42:18.254+01;2023-11-03 10:42:18.254+01;2023-11-03 10:42:18.254+01;CO1;ALB
575;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-16 02:00:00+02;0.0558;2023-10-30 19:55:09.65+01;2023-10-30 19:55:09.65+01;2023-10-30 19:55:09.65+01;GP1;AWS
576;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-16 02:00:00+02;0.0995;2023-10-30 19:55:09.903+01;2023-10-30 19:55:09.903+01;2023-10-30 19:55:09.903+01;CO1;AWS
577;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-16 02:00:00+02;0.0309;2023-10-30 19:55:10.668+01;2023-10-30 19:55:10.668+01;2023-10-30 19:55:10.668+01;GP1;AWS
578;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-16 02:00:00+02;0.0796;2023-10-30 19:55:10.855+01;2023-10-30 19:55:10.855+01;2023-10-30 19:55:10.855+01;CO1;AWS
579;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-16 02:00:00+02;0.1024;2023-10-30 19:55:11.429+01;2023-10-30 19:55:11.429+01;2023-10-30 19:55:11.429+01;CO1;AWS
580;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-16 02:00:00+02;0.0960;2023-10-30 19:55:11.543+01;2023-10-30 19:55:11.543+01;2023-10-30 19:55:11.543+01;GP1;AWS
581;t4g.xlarge-general-purpose;AWS-us-west-2;2023-10-16 02:00:00+02;0.0680;2023-10-30 19:55:12.021+01;2023-10-30 19:55:12.021+01;2023-10-30 19:55:12.021+01;GP1;AWS
582;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-10-16 02:00:00+02;0.0701;2023-10-30 19:55:12.03+01;2023-10-30 19:55:12.03+01;2023-10-30 19:55:12.03+01;CO1;AWS
583;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-16 02:00:00+02;0.0501;2023-10-31 17:36:17.715+01;2023-10-31 17:36:17.715+01;2023-10-31 17:36:17.715+01;GP1;AWS
584;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-16 02:00:00+02;0.0827;2023-10-31 17:36:18.361+01;2023-10-31 17:36:18.362+01;2023-10-31 17:36:18.362+01;CO1;AWS
585;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-10-16 02:00:00+02;0.0460;2023-11-01 17:36:35.933+01;2023-11-01 17:36:35.933+01;2023-11-01 17:36:35.933+01;GP1;ALB
586;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-10-16 02:00:00+02;0.0250;2023-11-01 17:36:36.647+01;2023-11-01 17:36:36.647+01;2023-11-01 17:36:36.647+01;GP1;ALB
587;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-16 02:00:00+02;0.0370;2023-11-01 17:36:36.651+01;2023-11-01 17:36:36.651+01;2023-11-01 17:36:36.651+01;GP1;ALB
588;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-10-16 02:00:00+02;0.0390;2023-11-02 16:41:11.164+01;2023-11-02 16:41:11.164+01;2023-11-02 16:41:11.164+01;GP1;ALB
589;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-10-16 02:00:00+02;0.0350;2023-11-03 10:40:07.357+01;2023-11-03 10:40:07.357+01;2023-11-03 10:40:07.357+01;CO1;ALB
590;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-16 02:00:00+02;0.0250;2023-11-03 10:40:08.23+01;2023-11-03 10:40:08.23+01;2023-11-03 10:40:08.23+01;CO1;ALB
591;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-16 02:00:00+02;0.0250;2023-11-03 10:40:08.391+01;2023-11-03 10:40:08.391+01;2023-11-03 10:40:08.391+01;CO1;ALB
592;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-16 02:00:00+02;0.0310;2023-11-03 10:40:09.21+01;2023-11-03 10:40:09.21+01;2023-11-03 10:40:09.21+01;CO1;ALB
593;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-16 02:00:00+02;0.0460;2023-11-03 10:42:18.256+01;2023-11-03 10:42:18.256+01;2023-11-03 10:42:18.256+01;CO1;ALB
594;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-17 02:00:00+02;0.0561;2023-10-30 19:55:09.649+01;2023-10-30 19:55:09.649+01;2023-10-30 19:55:09.649+01;GP1;AWS
595;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-17 02:00:00+02;0.0985;2023-10-30 19:55:09.902+01;2023-10-30 19:55:09.902+01;2023-10-30 19:55:09.902+01;CO1;AWS
596;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-17 02:00:00+02;0.0307;2023-10-30 19:55:10.666+01;2023-10-30 19:55:10.666+01;2023-10-30 19:55:10.666+01;GP1;AWS
597;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-17 02:00:00+02;0.0785;2023-10-30 19:55:10.854+01;2023-10-30 19:55:10.854+01;2023-10-30 19:55:10.854+01;CO1;AWS
598;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-17 02:00:00+02;0.1016;2023-10-30 19:55:11.428+01;2023-10-30 19:55:11.428+01;2023-10-30 19:55:11.428+01;CO1;AWS
599;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-17 02:00:00+02;0.0895;2023-10-30 19:55:11.541+01;2023-10-30 19:55:11.541+01;2023-10-30 19:55:11.541+01;GP1;AWS
600;t4g.xlarge-general-purpose;AWS-us-west-2;2023-10-17 02:00:00+02;0.0644;2023-10-30 19:55:12.02+01;2023-10-30 19:55:12.02+01;2023-10-30 19:55:12.02+01;GP1;AWS
601;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-10-17 02:00:00+02;0.0686;2023-10-30 19:55:12.029+01;2023-10-30 19:55:12.029+01;2023-10-30 19:55:12.029+01;CO1;AWS
602;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-17 02:00:00+02;0.0504;2023-10-31 17:36:17.711+01;2023-10-31 17:36:17.712+01;2023-10-31 17:36:17.712+01;GP1;AWS
603;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-17 02:00:00+02;0.0833;2023-10-31 17:36:18.359+01;2023-10-31 17:36:18.359+01;2023-10-31 17:36:18.359+01;CO1;AWS
